SEQ,Shipping Location Code,Shipping Location Name,Delivery Due Date,Delivery Time (From),Delivery Time (To),Item Number,Item Name,Supplier Code,Supplier Name,User Code,User Name,P/F,P/F Name,Order No.,Order Quantity,Unit,Production Classification,Color,Item Class,Packing Name,Packing Capacity,Pickup,Delivery Slip No.,Delivery Slip & Receipt Card Print Date,Inspection Report Print Date,Item Card Print Date,Original Item Code,Supplier Information,Output date
545,"0000","<Default>",2024-12-16,07:30,08:00,"BBPF8349000080","CAP","7667","PT. CATURINDO AGUNGJAYA RUBBER","690G","Depo Body Assy #2","MA02","Body Assy Medium Parts","01444",280,"PCS","","","2","6011",40,,"Y0B766710750524","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
546,"0000","<Default>",2024-12-16,07:30,08:00,"BBPH2351000080","TUBE,CORD 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690G","Depo Body Assy #2","MA02","Body Assy Medium Parts","01443",200,"PCS","","","2","6011",40,,"Y0B766710750572","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
547,"0000","<Default>",2024-12-16,07:30,08:00,"BBPH5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","690G","Depo Body Assy #2","MA02","Body Assy Medium Parts","01162",840,"PCS","","","2","6011",40,,"Y0B766710750485","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
548,"0000","<Default>",2024-12-16,07:30,08:30,"1EGE81130200M0","COVER,SHIFT PEDAL","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","00525",600,"PCS","","","2","",100,,"Y0B766710751085","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
549,"0000","<Default>",2024-12-16,07:30,08:30,"1FDH5546100080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","01051",100,"PCS","","","2","6011",50,,"Y0B766710749325","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
550,"0000","<Default>",2024-12-16,07:30,08:30,"1PAF411J000080","DAMPER,SIDE COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00883",80,"PCS","","","2","6011",40,,"Y0B766710748618","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
551,"0000","<Default>",2024-12-16,07:30,08:30,"1WDH21310000M0","BAND,BATTERY","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00508",40,"PCS","","","2","6011",40,,"Y0B766710750117","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
552,"0000","<Default>",2024-12-16,07:30,08:30,"2DPE5495000080","SEAL,PROTECTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03489",120,"PCS","","","2","6011",40,,"Y0B766710749172","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
553,"0000","<Default>",2024-12-16,07:30,08:30,"2MSF483H000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","01700",80,"PCS","","","2","6011",40,,"Y0B766710749285","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
554,"0000","<Default>",2024-12-16,07:30,08:30,"45PF1778000080","DAMPER,LOCATING 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00879",160,"PCS","","","2","6011",40,,"Y0B766710748644","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
555,"0000","<Default>",2024-12-16,07:30,08:30,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03000",40,"PCS","","","2","6011",40,,"Y0B766710748660","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
556,"0000","<Default>",2024-12-16,07:30,08:30,"B1XF419A000080","HOLDER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00190",40,"PCS","","","2","",40,,"Y0B766710750640","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
557,"0000","<Default>",2024-12-16,07:30,08:30,"B1XF419E000080","COVER,CANISTER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00190",40,"PCS","","","2","6011",20,,"Y0B766710750660","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
558,"0000","<Default>",2024-12-16,07:30,08:30,"B5DF465B000080","CAP,ROTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","01680",240,"PCS","","","2","6011",40,,"Y0B766710750160","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
559,"0000","<Default>",2024-12-16,07:30,08:30,"B5XH2591000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","01062",40,"PCS","","","2","6011",40,,"Y0B766710750451","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
560,"0000","<Default>",2024-12-16,07:30,08:30,"B65F3123000080","COVER,UNDER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03222",280,"PCS","","","2","6011",40,,"Y0B766710749512","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
561,"0000","<Default>",2024-12-16,07:30,08:30,"B65F3415000080","COVER,BALL RACE 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","01463",120,"PCS","","","2","6011",40,,"Y0B766710749379","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
562,"0000","<Default>",2024-12-16,07:30,08:30,"B65H5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03024",160,"PCS","","","2","",40,,"Y0B766710749800","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
563,"0000","<Default>",2024-12-16,07:30,08:30,"B6HF1621100080","FLAP","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00871",120,"PCS","","","2","6011",40,,"Y0B766710750849","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
564,"0000","<Default>",2024-12-16,07:30,08:30,"B6HF247C000080","HOSE,3","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00892",240,"PCS","","","2","",40,,"Y0B766710750440","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
565,"0000","<Default>",2024-12-16,07:30,08:30,"B6HF312G000080","PLUG,HOLE","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","01930",240,"PCS","","","2","6011",40,,"Y0B766710750304","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
566,"0000","<Default>",2024-12-16,07:30,08:30,"B6WH5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00247",40,"PCS","","","2","",20,,"Y0B766710750346","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
567,"0000","<Default>",2024-12-16,07:30,08:30,"B74E53730000M0","PIPE,BREATHER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","01472",40,"PCS","","","2","6011",40,,"Y0B766710750123","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
568,"0000","<Default>",2024-12-16,07:30,08:30,"B74F3469000080","CAP,BOLT","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02273",160,"PCS","","","2","6011",40,,"Y0B766710749668","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
569,"0000","<Default>",2024-12-16,07:30,08:30,"B74F414A0000M0","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02178",40,"PCS","","","2","6033",10,,"Y0B766710750036","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
570,"0000","<Default>",2024-12-16,07:30,08:30,"B74F4639000080","STOPPER,PLATE","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02270",40,"PCS","","","2","6011",40,,"Y0B766710749733","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
571,"0000","<Default>",2024-12-16,07:30,08:30,"B74F483H000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","01438",40,"PCS","","","2","6011",40,,"Y0B766710749610","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
572,"0000","<Default>",2024-12-16,07:30,08:30,"B74F8175000080","TOOL,HOLDER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02336",40,"PCS","","","2","6011",40,,"Y0B766710749767","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
573,"0000","<Default>",2024-12-16,07:30,08:30,"B74H2131000080","BAND,BATTERY","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02187",40,"PCS","","","2","6011",20,,"Y0B766710749640","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
574,"0000","<Default>",2024-12-16,07:30,08:30,"BBPE443E000080","PIPE,DRAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00493",120,"PCS","","","2","",40,,"Y0B766710750595","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
575,"0000","<Default>",2024-12-16,07:30,08:30,"BGJH252U000080","COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00106",40,"PCS","","","2","6033",40,,"Y0B766710750657","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
576,"0000","<Default>",2024-12-16,07:30,08:30,"BKAF4317000080","PIPE,7","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00108",40,"PCS","","","2","6011",20,,"Y0B766710751040","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
577,"0000","<Default>",2024-12-16,07:30,08:30,"BKAF4785000080","MOLE","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00623",40,"PCS","","","2","6033",20,,"Y0B766710751008","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
578,"0000","<Default>",2024-12-16,07:30,08:30,"BLSF838M000080","SEAL,BOX 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00108",120,"PCS","","","2","2033",40,,"Y0B766710751249","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
579,"0000","<Default>",2024-12-16,07:30,08:30,"BR5H2592000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00247",40,"PCS","","","2","",40,,"Y0B766710749921","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
580,"0000","<Default>",2024-12-16,07:30,08:30,"BRAF163F000080","COVER,3","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00042",40,"PCS","","","2","6033",40,,"Y0B766710751195","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
581,"0000","<Default>",2024-12-16,07:30,08:30,"B74E11660000M0","PIPE,BREATHER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","590C","Depo Global Engine","P9CB","","03284",40,"PCS","","","2","6033",40,,"Y0B766710750095","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
582,"0000","<Default>",2024-12-16,07:30,08:30,"B65F414A010080","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690C","Depo Central Manufacturing","MT04","Steel painting","02483",600,"PCS","","","2","Plastic Cont.",20,,"Y0B766710750677","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
583,"0000","<Default>",2024-12-16,09:00,09:30,"903880880300M0","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590C","Depo Global Engine","P9CA","PF Printing","00459",40,"PCS","","","2","",400,,"Y0B766710750241","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
584,"0000","<Default>",2024-12-16,09:00,09:30,"90480128080080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","590D","Depo Global Manufacturing","P9DA","","04205",230,"PCS","","Q-SPEC-L","2","6011",1920,,"Y0B766710748880","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
585,"0000","<Default>",2024-12-16,09:00,09:30,"90480158090080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","590D","Depo Global Manufacturing","P9DA","","02259",48,"PCS","","","2","6011",1920,,"Y0B766710749027","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
586,"0000","<Default>",2024-12-16,09:00,10:00,"902022614200M3","WASHER PLAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","SMAL","PF Small Part Packing","03564",120,"PCS","","","2","6011",40,,"Y0B766710748756","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
587,"0000","<Default>",2024-12-16,09:00,10:00,"904801548300M0","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","SMAL","PF Small Part Packing","01207",40,"PCS","","","2","6011",40,,"Y0B766710750068","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
588,"0000","<Default>",2024-12-16,09:00,10:00,"904801339800M2","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5301","Steel Paint","P9DI","","01209",200,"PCS","","","2","6011",1920,,"Y0B766710748922","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
589,"0000","<Default>",2024-12-16,09:00,10:00,"1EGE81130200M0","COVER,SHIFT PEDAL","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","00408",200,"PCS","","","2","",100,,"Y0B766710751104","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
590,"0000","<Default>",2024-12-16,09:00,10:00,"3C1H21310000M0","BAND,BATTERY","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01540",1,"PCS","","","2","6011",400,,"Y0B766710749970","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
591,"0000","<Default>",2024-12-16,09:00,10:00,"902022614200M3","WASHER PLAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","04468",1,"PCS","","","2","6011",2400,,"Y0B766710748772","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
592,"0000","<Default>",2024-12-16,09:00,10:00,"90445198070080","HOSE","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01819",1,"PCS","","","2","6011",400,,"Y0B766710749900","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
593,"0000","<Default>",2024-12-16,09:00,10:00,"90480018030080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","04524",1,"PCS","","","2","6011",600,,"Y0B766710748830","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
594,"0000","<Default>",2024-12-16,09:00,10:00,"904801300100M0","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","02201",200,"PCS","","","2","6011",1800,,"Y0B766710749302","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
595,"0000","<Default>",2024-12-16,09:00,10:00,"904801339800M2","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01509",1,"PCS","","","2","6011",2400,,"Y0B766710748928","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
596,"0000","<Default>",2024-12-16,09:00,10:00,"90480148160080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01061",9,"PCS","","","2","6011",1200,,"Y0B766710749002","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
597,"0000","<Default>",2024-12-16,09:00,10:00,"BDJF8483000080","PLATE,RUBBER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","00331",2,"PCS","","","2","6011",800,,"Y0B766710750746","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
598,"0000","<Default>",2024-12-16,09:00,10:00,"BDJH2131000080","BAND,BATTERY","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","00331",1,"PCS","","","2","6011",250,,"Y0B766710750714","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
599,"0000","<Default>",2024-12-16,09:00,10:00,"BK6E4747000080","DAMPER,MUFF.","7667","PT. CATURINDO AGUNGJAYA RUBBER","5902","DEPO Local B/D","P92A","PF Depo Local Small parts","01471",1,"PCS","","","2","6011",400,,"Y0B766710749914","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
600,"0000","<Default>",2024-12-16,09:00,10:00,"BBPE443E000080","PIPE,DRAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","590C","Depo Global Engine","P9CA","PF Printing","01339",240,"PCS","","","2","6011",600,,"Y0B766710750604","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
601,"0000","<Default>",2024-12-16,09:00,10:00,"2DPE5495000080","SEAL,PROTECTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","01651",320,"PCS","","","2","6011",40,,"Y0B766710749203","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
602,"0000","<Default>",2024-12-16,09:00,10:00,"B5DF465B000080","CAP,ROTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","00941",80,"PCS","","","2","6011",40,,"Y0B766710750208","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
603,"0000","<Default>",2024-12-16,09:00,10:00,"B65F3123000080","COVER,UNDER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","01080",320,"PCS","","","2","6011",40,,"Y0B766710749545","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
604,"0000","<Default>",2024-12-16,09:00,10:00,"B65F3415000080","COVER,BALL RACE 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","00984",80,"PCS","","","2","6011",40,,"Y0B766710749448","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
605,"0000","<Default>",2024-12-16,09:00,10:00,"B65H5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","01450",80,"PCS","","","2","6011",40,,"Y0B766710749862","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
606,"0000","<Default>",2024-12-16,09:00,10:00,"902022614200M3","WASHER PLAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FAA3","","01647",160,"PCS","","","2","6011",40,,"Y0B766710748787","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
607,"0000","<Default>",2024-12-16,09:00,10:00,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01362",400,"PCS","","","2","6011",40,,"Y0B766710748699","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
608,"0000","<Default>",2024-12-16,09:00,10:00,"B65F18160000M0","PIPE,1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01361",320,"PCS","","","2","6033",40,,"Y0B766710749976","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
609,"0000","<Default>",2024-12-16,09:00,10:00,"B65F2211000080","COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","00908",640,"PCS","","","2","6011",40,,"Y0B766710749339","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
610,"0000","<Default>",2024-12-16,09:00,10:00,"B65F312G000080","PLUG,HOLE","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01362",400,"PCS","","","2","6011",40,,"Y0B766710749475","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
611,"0000","<Default>",2024-12-16,09:00,10:00,"B65F414A010080","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01264",320,"PCS","","","2","Plastic Cont.",20,,"Y0B766710750692","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
612,"0000","<Default>",2024-12-16,09:00,10:00,"BBPF8349000080","CAP","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01361",320,"PCS","","","2","6011",40,,"Y0B766710750510","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
613,"0000","<Default>",2024-12-16,09:00,10:00,"BBPH2351000080","TUBE,CORD 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01361",320,"PCS","","","2","6011",40,,"Y0B766710750558","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
614,"0000","<Default>",2024-12-16,09:00,10:00,"BBPH5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01362",400,"PCS","","","2","6011",40,,"Y0B766710750471","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
615,"0000","<Default>",2024-12-16,09:00,10:00,"2PHE3593010080","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","SBWE","","00052",80,"PCS","","","2","6011",40,,"Y0B766710750833","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
616,"0000","<Default>",2024-12-16,10:30,11:00,"1EGE81130200M0","COVER,SHIFT PEDAL","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","00526",400,"PCS","","","2","",100,,"Y0B766710751086","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
