SEQ,Shipping Location Code,Shipping Location Name,Delivery Due Date,Delivery Time (From),Delivery Time (To),Item Number,Item Name,Supplier Code,Supplier Name,User Code,User Name,P/F,P/F Name,Order No.,Order Quantity,Unit,Production Classification,Color,Item Class,Packing Name,Packing Capacity,Pickup,Delivery Slip No.,Delivery Slip & Receipt Card Print Date,Inspection Report Print Date,Item Card Print Date,Original Item Code,Supplier Information,Output date
78,0,<Default>,30-09-24,9:00,10:00,2DPE5495000080,"SEAL,PROTECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,1527,520,PCS,,,2,6011,40,,Y0B766710726302,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
79,0,<Default>,30-09-24,9:00,10:00,902022614200M3,WASHER PLAIN,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FAA3,,1522,320,PCS,,,2,6011,40,,Y0B766710725812,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
80,0,<Default>,30-09-24,9:00,10:00,B65F414A010080,"COVER,FILLER",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1139,240,PCS,,,2,Plastic Cont.,20,,Y0B766710728116,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
81,0,<Default>,30-09-24,10:30,11:00,B65F3123000080,"COVER,UNDER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,447,200,PCS,,,2,6011,100,,Y0B766710726656,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
82,0,<Default>,30-09-24,10:30,11:00,BDJH2131000080,"BAND,BATTERY",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,116,200,PCS,,,2,6011,50,,Y0B766710728127,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
83,0,<Default>,30-09-24,10:30,11:00,BK6F247A010080,"HOSE,1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,445,400,PCS,,,2,6011,100,,Y0B766710727758,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
84,0,<Default>,30-09-24,10:30,11:00,4YYF7114000080,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,2894,80,PCS,,,2,6011,40,,Y0B766710725671,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
85,0,<Default>,30-09-24,10:30,11:00,B5XH2591000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,974,40,PCS,,,2,6011,40,,Y0B766710727790,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
86,0,<Default>,30-09-24,10:30,11:00,B65F3123000080,"COVER,UNDER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,3048,80,PCS,,,2,6011,40,,Y0B766710726677,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
87,0,<Default>,30-09-24,10:30,11:00,B65H5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,2879,80,PCS,,,2,,40,,Y0B766710726946,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
88,0,<Default>,30-09-24,10:30,11:00,B74F1621000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,1814,80,PCS,,,2,6011,40,,Y0B766710726865,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
89,0,<Default>,30-09-24,10:30,11:00,B74F3469000080,"CAP,BOLT",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,2163,320,PCS,,,2,6011,40,,Y0B766710726848,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
90,0,<Default>,30-09-24,10:30,11:00,B74F414A0000M0,"COVER,FILLER",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,2062,80,PCS,,,2,6033,10,,Y0B766710727306,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
91,0,<Default>,30-09-24,10:30,11:00,B74F4639000080,"STOPPER,PLATE",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,2160,80,PCS,,,2,6011,40,,Y0B766710726892,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
92,0,<Default>,30-09-24,10:30,11:00,B74F483H000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,1329,40,PCS,,,2,6011,40,,Y0B766710726780,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
93,0,<Default>,30-09-24,10:30,11:00,B74F8175000080,"TOOL,HOLDER",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,2222,80,PCS,,,2,6011,40,,Y0B766710726919,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
94,0,<Default>,30-09-24,10:30,11:00,B74H2131000080,"BAND,BATTERY",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,2081,80,PCS,,,2,6011,20,,Y0B766710726812,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
95,0,<Default>,30-09-24,10:30,11:00,BKAF4785000080,MOLE,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,515,80,PCS,,,2,6033,20,,Y0B766710728514,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
96,0,<Default>,30-09-24,10:30,11:00,B74E11660000M0,"PIPE,BREATHER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590C,Depo Global Engine,P9CB,,3165,240,PCS,,,2,6033,40,,Y0B766710727368,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
97,0,<Default>,30-09-24,10:30,11:00,B65F414A010080,"COVER,FILLER",7667,PT. CATURINDO AGUNGJAYA RUBBER,690C,Depo Central Manufacturing,MT04,Steel painting,2348,40,PCS,,,2,Plastic Cont.,20,,Y0B766710728097,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
98,0,<Default>,30-09-24,10:00,11:30,1KPH2176000080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FA03,B/D Assy Small parts,2465,500,PCS,,,2,6011,100,,Y0B766710725601,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
99,0,<Default>,30-09-24,10:00,11:30,2PHE3593010080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FAA3,,1144,500,PCS,,,2,6011,100,,Y0B766710728264,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
100,0,<Default>,30-09-24,10:00,11:30,4YYF7114000080,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1238,520,PCS,,,2,6011,40,,Y0B766710725718,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
101,0,<Default>,30-09-24,10:00,11:30,B65F18160000M0,"PIPE,1",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1238,520,PCS,,,2,6033,40,,Y0B766710727237,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
102,0,<Default>,30-09-24,10:00,11:30,B65F312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1238,520,PCS,,,2,6011,40,,Y0B766710726634,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
103,0,<Default>,30-09-24,10:00,11:30,BBPF8349000080,CAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1238,520,PCS,,,2,6011,40,,Y0B766710727879,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
104,0,<Default>,30-09-24,10:00,11:30,BBPH2351000080,"TUBE,CORD 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1238,520,PCS,,,2,6011,40,,Y0B766710727938,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
105,0,<Default>,30-09-24,10:00,11:30,BBPH5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1238,520,PCS,,,2,6011,40,,Y0B766710727826,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
106,0,<Default>,30-09-24,10:00,13:00,2PHE3593010080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,817,500,PCS,,,2,6011,100,,Y0B766710728244,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
107,0,<Default>,30-09-24,10:00,13:00,5LMF34150000M0,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,233,100,PCS,,,2,,100,,Y0B766710728627,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
108,0,<Default>,30-09-24,10:00,13:00,902022614200M3,WASHER PLAIN,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,2315,700,PCS,,,2,6011,100,,Y0B766710725758,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
109,0,<Default>,30-09-24,10:00,13:00,9.04452E+13,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,391,200,PCS,,,2,6011,100,,Y0B766710727073,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
110,0,<Default>,30-09-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,2547,1400,PCS,,Q-SPEC-L,2,Unity,100,,Y0B766710725872,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
111,0,<Default>,30-09-24,10:00,13:00,904801339800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,723,1200,PCS,,,2,6011,100,,Y0B766710725933,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
112,0,<Default>,30-09-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,179,2400,PCS,,,2,6011,100,,Y0B766710726042,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
113,0,<Default>,30-09-24,10:00,13:00,91A200706500M0,"TUBE,FLEXIBLE VINYL",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,1582,400,PCS,,,2,2033,100,,Y0B766710727182,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
114,0,<Default>,30-09-24,10:00,13:00,BFWF4315000080,"PIPE,5",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,24,200,PCS,,,2,6011,20,,Y0B766710728861,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
115,0,<Default>,30-09-24,10:00,13:00,903380701800M0,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,48,120,PCS,,,2,6011,40,,Y0B766710728564,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
116,0,<Default>,30-09-24,10:00,13:00,B74F414A0000M0,"COVER,FILLER",7667,PT. CATURINDO AGUNGJAYA RUBBER,5301,Steel Paint,P9DI,,1061,160,PCS,,,2,2033,20,,Y0B766710727315,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
117,0,<Default>,30-09-24,10:00,13:00,1PAF1717000080,"DAMPER,SIDE COVER",7667,PT. CATURINDO AGUNGJAYA RUBBER,530A,Receiving Painting,P94I,,762,100,PCS,,,2,6011,1600,,Y0B766710725610,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
118,0,<Default>,30-09-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,530A,Receiving Painting,P94I,,898,400,PCS,,,2,6011,400,,Y0B766710726363,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
119,0,<Default>,30-09-24,10:00,13:00,2PVF199H000080,"SHIELD,HEAT",7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,3189,200,PCS,,,2,6011,50,,Y0B766710726402,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
120,0,<Default>,30-09-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,703,200,PCS,,,2,6011,100,,Y0B766710726473,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
121,0,<Default>,30-09-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,2492,400,PCS,,Q-SPEC-L,2,6011,2400,,Y0B766710725887,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
122,0,<Default>,30-09-24,10:00,13:00,904801841800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,3741,400,PCS,,,2,6011,1800,,Y0B766710726010,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
123,0,<Default>,30-09-24,10:00,13:00,BBSH4736000080,"DAMPER,TAIL",7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,703,100,PCS,,,2,6011,100,,Y0B766710727668,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
124,0,<Default>,30-09-24,10:00,13:00,1PAF411J000080,"DAMPER,SIDE COVER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),929,40,PCS,,,2,6011,2000,,Y0B766710725622,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
125,0,<Default>,30-09-24,10:00,13:00,1S7F622F000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2651,640,PCS,,,2,6011,1600,,Y0B766710725634,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
126,0,<Default>,30-09-24,10:00,13:00,1WDF135F000080,COVER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2329,400,PCS,,,2,6011,240,,Y0B766710726077,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
127,0,<Default>,30-09-24,10:00,13:00,1WDF16A2000080,"SEAL,2",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2329,200,PCS,,,2,6011,1920,,Y0B766710726095,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
128,0,<Default>,30-09-24,10:00,13:00,2DPE5495000080,"SEAL,PROTECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2712,1240,PCS,,,2,6011,640,,Y0B766710726283,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
129,0,<Default>,30-09-24,10:00,13:00,45PF1778000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),929,80,PCS,,,2,6011,400,,Y0B766710725653,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
130,0,<Default>,30-09-24,10:00,13:00,4YYF7114000080,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2666,160,PCS,,,2,6011,400,,Y0B766710725680,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
131,0,<Default>,30-09-24,10:00,13:00,902022614200M3,WASHER PLAIN,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2879,1600,PCS,,,2,6011,2400,,Y0B766710725793,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
132,0,<Default>,30-09-24,10:00,13:00,903380701800M0,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),485,4040,PCS,,,2,6011,800,,Y0B766710728574,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
133,0,<Default>,30-09-24,10:00,13:00,903880880300M0,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),235,160,PCS,,,2,,400,,Y0B766710727515,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
134,0,<Default>,30-09-24,10:00,13:00,90445217G30080,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2329,200,PCS,,,2,6011,160,,Y0B766710725845,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
135,0,<Default>,30-09-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2500,640,PCS,,Q-SPEC-L,2,6011,1920,,Y0B766710725896,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
136,0,<Default>,30-09-24,10:00,13:00,904801300100M0,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),9,80,PCS,,,2,,800,,Y0B766710726438,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
137,0,<Default>,30-09-24,10:00,13:00,904801339800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1468,320,PCS,,,2,6011,1920,,Y0B766710725976,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
138,0,<Default>,30-09-24,10:00,13:00,904801548300M0,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1621,160,PCS,,,2,6011,320,,Y0B766710727340,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
139,0,<Default>,30-09-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),72,560,PCS,,,2,6011,560,,Y0B766710728647,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
140,0,<Default>,30-09-24,10:00,13:00,904801841800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1819,80,PCS,,,2,6011,1200,,Y0B766710726016,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
141,0,<Default>,30-09-24,10:00,13:00,B65F3123000080,"COVER,UNDER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1906,1400,PCS,,,2,6011,160,,Y0B766710726687,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
142,0,<Default>,30-09-24,10:00,13:00,B6HF312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1171,1240,PCS,,,2,6011,1920,,Y0B766710727625,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
143,0,<Default>,30-09-24,10:00,13:00,B74F1621000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1866,160,PCS,,,2,6011,240,,Y0B766710726874,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
144,0,<Default>,30-09-24,10:00,13:00,B74F3469000080,"CAP,BOLT",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1866,640,PCS,,,2,6011,400,,Y0B766710726857,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
145,0,<Default>,30-09-24,10:00,13:00,B74F4639000080,"STOPPER,PLATE",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1866,160,PCS,,,2,6011,320,,Y0B766710726901,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
146,0,<Default>,30-09-24,10:00,13:00,B74F8175000080,"TOOL,HOLDER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1866,160,PCS,,,2,6011,1920,,Y0B766710726928,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
147,0,<Default>,30-09-24,10:00,13:00,BK6F8483000080,"PLATE,RUBBER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1336,320,PCS,,,2,6011,320,,Y0B766710727111,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
148,0,<Default>,30-09-24,10:00,13:00,BRAH2589000080,"PROTECTOR,WIRE HARNESS",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),26,160,PCS,,,2,6011,400,,Y0B766710728767,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
149,0,<Default>,30-09-24,10:00,13:00,BRAH2929000080,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),26,320,PCS,,,2,6011,400,,Y0B766710728758,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
150,0,<Default>,30-09-24,10:00,13:00,903880880300M0,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590C,Depo Global Engine,P9CA,PF Printing,397,440,PCS,,,2,,400,,Y0B766710727525,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
151,0,<Default>,30-09-24,10:00,13:00,B74E53730000M0,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590C,Depo Global Engine,P9CA,PF Printing,1846,400,PCS,,,2,6011,240,,Y0B766710727396,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
152,0,<Default>,30-09-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590D,Depo Global Manufacturing,P9DC,,4104,2720,PCS,,Q-SPEC-L,2,6011,1920,,Y0B766710725913,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
153,0,<Default>,30-09-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590D,Depo Global Manufacturing,P9DC,,945,80,PCS,,,2,6011,960,,Y0B766710727600,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
154,0,<Default>,30-09-24,10:00,13:00,BRGF4217000080,COVER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590D,Depo Global Manufacturing,P9DC,,16,40,PCS,,,2,2033,80,,Y0B766710728850,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
155,0,<Default>,30-09-24,10:00,13:00,1DYF2151000080,"SEAL,GUARD",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,2954,200,PCS,,,2,2033,200,,Y0B766710725563,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
156,0,<Default>,30-09-24,10:00,13:00,2PHE3593010080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,889,800,PCS,,,2,6011,200,,Y0B766710728254,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
157,0,<Default>,30-09-24,10:00,13:00,2PHF62570000M0,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,2371,200,PCS,,,2,6011,800,,Y0B766710726231,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
158,0,<Default>,30-09-24,10:00,13:00,B65F3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,737,1200,PCS,,,2,6011,300,,Y0B766710726576,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
159,0,<Default>,30-09-24,11:00,13:00,B65H5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,1093,100,PCS,,,2,6011,400,,Y0B766710727013,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
160,0,<Default>,30-09-24,11:00,13:00,BBPF8349000080,CAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,946,100,PCS,,,2,6011,1900,,Y0B766710727859,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
161,0,<Default>,30-09-24,11:00,13:00,BEJE5373000080,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,1355,200,PCS,,,2,6011,400,,Y0B766710728199,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
162,0,<Default>,30-09-24,11:00,13:00,BJMF1621000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,901,100,PCS,,,2,6033,50,,Y0B766710728472,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
163,0,<Default>,30-09-24,11:00,13:00,BJMF465B000080,"CAP,ROTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,765,100,PCS,,,2,6033,400,,Y0B766710728443,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
164,0,<Default>,30-09-24,11:00,13:00,BJMH2592000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,765,100,PCS,,,2,6011,800,,Y0B766710728404,04-09-24 10:29,-,04-09-24 10:29,,,19-09-24 7:29
